,flux
CD2tpp,0.0
CDAPPA120,0.0
CDAPPA140,0.0
CDAPPA141,0.0
CDAPPA160,0.0
CDAPPA161,0.0
CDAPPA180,0.0
CDAPPA181,0.0
CDGR,0.0
CDGS,0.0
CDGUNPD,0.0
CDPMEK,0.0027147909228128855
CDPPH,0.0
CELBpts,0.0
CFAS160E,0.0
CFAS160G,0.0
CFAS180E,0.0
CFAS180G,0.0
CGLYabcpp,0.0
CGLYtex,0.0
CH4t2pp,0.0
CH4tex,0.0
CHLabcpp,0.0
CHLt2pp,0.0
CHLt3pp,0.0
CHLtex,0.0
CHOLATEtpp,0.0
CHOLD,0.0
CHOLID,0.0
CHORM,0.12874852931058758
CHORS,0.15238392683010554
CHRPL,9.136709565156564e-05
CHTBSptspp,0.0
CHTBStex,0.0
CINNDO,0.0
CITL,73.58643731736572
CITt3pp,0.0
CITt7pp,0.0
CITtex,0.0
CLBtex,0.0
CLIPAabctex,0.0
CLPNH120pp,0.0
CLPNH140pp,0.0
CLPNH141pp,0.0
CLPNH160pp,0.0
CLPNH161pp,0.0
CLPNH180pp,0.0
CLPNH181pp,0.0
CLPNS120pp,0.0
CLPNS140pp,0.0
CLPNS141pp,0.0
CLPNS160pp,0.0012062095497677545
CLPNS161pp,0.0009382540315788579
CLPNS180pp,0.0
CLPNS181pp,0.0004834671429096299
CLt3_2pp,0.0010144615642747826
CLtex,0.0020289231285495653
CLtipp,0.0
CMPN,0.0
CMPtex,0.0
CMtex,0.0
CMtpp,0.0
CO2tex,-153.64084130135225
CO2tpp,-153.64084130135225
COBALT2abcpp,0.0
COBALT2t3pp,0.0
COBALT2tex,9.833230025280608e-06
COBALT2tpp,9.833230025280608e-06
COLIPAKpp,0.0
COLIPAPabctex,0.0
COLIPAabcpp,0.0033396107473359265
COLIPAabctex,0.0033396107473359265
CPGNR1,0.0
CPGNR2,0.0
CPGNR3,0.0
CPGNUtex,0.0
CPGNUtpp,0.0
CPGNabcpp,0.0
CPGNexs,0.0
CPGNtonex,0.0
CPH4S,0.0
CPL,0.0
CPMPS,5.736050848080354e-06
CPPPGO,0.00018273419130313128
CPPPGO2,0.0
CRNBTCT,0.0
CRNCAL2,0.0
CRNCAR,0.0
CRNCBCT,0.0
CRNCDH,0.0
CRNDCAL2,0.0
CRNDabcpp,0.0
CRNDt2rpp,0.0
CRNDtex,0.0
CRNabcpp,0.0
CRNt2rpp,0.0
CRNt7pp,0.0
CRNt8pp,0.0
CRNtex,0.0
CS,74.0322702306611
CS1tex,0.0
CSND,0.0
CSNt2pp,0.0
CSNtex,0.0
CTBTCAL2,0.0
CTBTabcpp,0.0
CTBTt2rpp,0.0
CTECOAI6,0.0
CTECOAI7,-0.03865606610104894
CTECOAI8,-0.019922943467053953
CTPS2,0.0636775393362109
CU1Opp,0.0
CU1abcpp,0.0
CU2abcpp,0.0
CU2tex,0.00027614987654329704
CU2tpp,0.00027614987654329704
CURR,0.0
CUt2pp,0.0
CUt3,0.0
CUtex,0.0
CXSAMS,0.0
CYANST,0.0
CYANSTpp,0.0
CYANtex,0.0
CYNTAH,0.0
CYNTt2pp,0.0
CYNTtex,0.0
CYSDDS,0.0
CYSDS,0.0
CYSDabcpp,0.0
CYSDtex,0.0
CYSItex,0.0
CYSItpp,0.0
CYSS,0.10136134481851031
CYSSADS,0.0
CYSTA,0.0
CYSTL,0.06404095912922854
CYSabc2pp,0.0
CYSabcpp,0.0
CYStex,0.0
CYStpp,0.0
CYTBD2pp,0.0
CYTBDpp,0.0
CYTBO3_4pp,19.99945179742609
CYTD,0.0
CYTDH,0.0
CYTDK1,0.0
CYTDK2,0.0
CYTDt2pp_copy1,0.0
CYTDt2pp_copy2,0.0
CYTDtex,0.0
CYTK1,0.0671089268971162
CYTK2,0.0
DAAD,0.0
DADA,0.0
DADK,0.0
DADNt2pp,0.0
DADNtex,0.0
DAGK120,0.0
DAGK140,0.0
DAGK141,0.0
DAGK160,0.0
DAGK161,0.0
DAGK180,0.0
DAGK181,0.0
DALAt2pp,0.0
DALAtex,-0.009948770478077653
DAMPtex,0.0
DAPAL,0.0
DAPDC,0.136619620227907
DAPE,0.14791841124487215
DAPabcpp,0.0
DAPtex,0.0
DASYN120,0.0
DASYN140,0.0
DASYN141,0.0
DASYN160,0.024849801427637257
DASYN161,0.01932803305052447
DASYN180,0.0
DASYN181,0.009961471733526977
DATPHs,0.0
DB4PS,0.00036546838260640064
DBTS,8.194358354400506e-07
DC6PDA,0.0
DCAtex,0.0
DCMPtex,0.0
DCTPD,0.0
DCYTD,0.0
DCYTt2pp,0.0
DCYTtex,0.0
DDCAtexi,0.0
DDGALK,0.0
DDGLCNt2rpp,0.0
DDGLCNtex,0.0
DDGLK,0.0
DDPA,0.15238392683010554
DDPGALA,0.0
DGK1,0.0
DGMPtex,0.0
DGSNt2pp,0.0
DGSNtex,0.0
DGUNC,0.0
DHACOAH,0.0
DHAD1,0.3480709403840359
DHAD2,0.11566582647986946
DHAPT,0.0
DHAtex,0.0
DHAtpp,0.0
DHBD,0.00027410128695469694
DHBS,0.00027410128695469694
DHBSH,0.0
DHBSZ3FEabcpp,0.0
DHCIND,0.0
DHCINDO,0.0
DHCURR,0.0
DHDPRy,0.14791841124487215
DHDPS,0.14791841124487215
DHFR,0.010528521331654377
DHFS,0.0003654683826091481
DHGLYH,0.0
DHMPTR,0.0
DHNAOT4,0.00018273419130313128
DHNCOAS,0.00018273419130313128
DHNCOAT,0.00018273419130313128
DHNPA2r,0.0003654683826091481
DHNPTE,0.0
DHORD2,0.0
DHORD5,0.0
DHORDfum,0.1312424822757494
DHORTS,-0.1312424822757494
DHPPD,0.0
DHPPDA2,0.00018273419130320032
DHPS2,0.0003654683826091481
DHPStex,0.0
DHPStr,0.0
DHPTDCs2,0.0
DHPTDNR,0.0
DHPTDNRN,0.0
DHPTPE,0.0
DHQS,0.15238392683010554
DHQTi,0.15238392683010554
DIMPtex,0.0
DINSt2pp,0.0
DINStex,0.0
DKGLCNR1,0.0
DKGLCNR2x,0.0
DKGLCNR2y,0.0
DMATT,0.00038800286808086373
DMPPS,0.00038800286808086373
DMQMT,9.136709565156564e-05
DMSOR1,0.0
DMSOR1pp,0.0
DMSOR2,0.0
DMSOR2pp,0.0
DMSOtex,0.0
DMSOtpp,0.0
DMStex,0.0
DM_4crsol_c,9.136709565156564e-05
DM_5drib_c,9.46448389933254e-05
DM_aacald_c,0.0
DM_amob_c,8.194358354400506e-07
DM_mththf_c,0.0
DM_oxam_c,0.0
DNMPPA,0.0003654683826091481
DNTPPA,0.0003654683826091481
DOGULNR,0.0
DOPAtex,0.0
DOXRBCNtex,0.0
DOXRBCNtpp,0.0
DPCOAK,0.0002359975206068371
DPR,0.0002359975206068371
DRPA,0.0
DSBAO1,0.0
DSBAO2,0.0
DSBCGT,0.0
DSBDR,0.0
DSBGGT,0.0
DSERDHr,0.0
DSERt2pp,0.0
DSERtex,0.0
DTARTD,0.0
DTMPK,0.010163052949045228
DTMPN,0.0
DTMPtex,0.0
DUMPtex,0.0
DURADx,0.0
DURIK1,0.0
DURIPP,0.0
DURIt2pp,0.0
DURItex,0.0
DUTPDP,0.010163052949045228
DXPRIi,0.0027147909228128855
DXPS,0.0028975251141160167
DXYLK,0.0
DXYLONtex,0.0
DXYLONtpp,0.0
DXYLTD,0.0
D_LACt2pp,0.0
D_LACtex,0.0
E4PD,-0.0002741012869575825
E4PP,0.0
EAR100x,0.0
EAR100y,0.0
EAR120x,0.0
EAR120y,0.0
EAR121x,0.0
EAR121y,0.0
EAR140x,0.0
EAR140y,0.0
EAR141x,0.0
EAR141y,0.0
EAR160x,0.0
EAR160y,0.0
EAR161x,0.0
EAR161y,0.0
EAR180x,0.0
EAR180y,0.0
EAR181x,0.0
EAR181y,0.0
EAR40x,0.0
EAR40y,0.0
EAR60x,0.0
EAR60y,0.0
EAR80x,0.0
EAR80y,0.0
ECA4COLIPAabctex,0.0
ECA4OALpp,0.0
ECAP1pp,0.0
ECAP2pp,0.0
ECAP3pp,0.0
ECAtpp,0.0
ECOAH1,0.1283175060611461
ECOAH2,0.1283175060611461
ECOAH3,0.1283175060611461
ECOAH4,0.12831627690739297
ECOAH5,0.12831627690739297
ECOAH6,0.11161822317071333
ECOAH7,0.10827861242337741
ECOAH8,0.019922943467053953
EDA,0.0
EDD,0.0
EDTXS1,0.0033396107473359265
EDTXS2,0.0033396107473359265
EDTXS3,0.0
EDTXS4,0.0
EGMEACPR,8.194358354400506e-07
ENLIPAabctex,0.0
ENO,98.63796939978792
ENTCS,9.136709565156564e-05
ENTERES,0.0
EPMEACPR,8.194358354400506e-07
ETHAAL,0.0
ETHAt2pp,0.0
ETHAtex,0.0
ETHSO3abcpp,0.0
ETHSO3tex,0.0
ETOHtex,0.0
ETOHtrpp,0.0
EX_12ppd__R_e,0.0
EX_12ppd__S_e,0.0
EX_14glucan_e,0.0
EX_15dap_e,0.0
EX_23camp_e,0.0
EX_23ccmp_e,0.0
EX_23cgmp_e,0.0
EX_23cump_e,0.0
EX_23dappa_e,0.0
EX_26dap__M_e,0.0
EX_2ddglcn_e,0.0
EX_2dglc_e,0.0
EX_2ppoh_e,73.82863346034965
EX_34dhpac_e,0.0
EX_3amp_e,0.0
EX_3cmp_e,0.0
EX_3gmp_e,0.0
EX_3hcinnm_e,0.0
EX_3hpp_e,0.0
EX_3hpppn_e,0.0
EX_3ump_e,0.0
EX_4abut_e,0.0
EX_4abzglu_e,0.0
EX_4hoxpacd_e,0.0
EX_5dglcn_e,0.0
EX_5mtr_e,0.0027631376371038507
EX_LalaDgluMdapDala_e,0.0
EX_LalaDgluMdap_e,0.0
EX_LalaDglu_e,0.0
EX_LalaLglu_e,0.0
EX_ac_e,0.0
EX_acac_e,0.0
EX_acald_e,80.06689897882535
EX_acetone_e,0.0
EX_acgal1p_e,0.0
EX_acgal_e,0.0
EX_acgam1p_e,0.0
EX_acgam_e,0.0
EX_acmana_e,0.0
EX_acmum_e,0.0
EX_acnam_e,0.0
EX_acser_e,0.0
EX_ade_e,0.0
EX_adn_e,0.0
EX_adocbl_e,0.0
EX_ag_e,0.0
EX_agm_e,0.0
EX_akg_e,0.0
EX_ala_B_e,0.0
EX_ala__D_e,0.009948770478077653
EX_ala__L_e,0.0
EX_alaala_e,0.0
EX_all__D_e,0.0
EX_alltn_e,0.0
EX_amp_e,0.0
EX_anhgm_e,0.0
EX_arab__L_e,0.0
EX_arbt_e,0.0
EX_arbtn_e,0.0
EX_arbtn_fe3_e,0.0
EX_arg__L_e,0.0
EX_ascb__L_e,0.0
EX_asn__L_e,0.0
EX_aso3_e,0.0
EX_asp__L_e,0.0
EX_btn_e,0.0
EX_but_e,0.0
EX_butso3_e,0.0
EX_ca2_e,-0.0020289231285495653
EX_cbi_e,0.0
EX_cbl1_e,-9.136709565156564e-05
EX_cd2_e,0.0
EX_cellb_e,0.0
EX_cgly_e,0.0
EX_ch4_e,0.0
EX_chol_e,0.0
EX_chtbs_e,0.0
EX_cit_e,0.0
EX_cl_e,-0.0020289231285495653
EX_cm_e,0.0
EX_cmp_e,0.0
EX_co2_e,153.64084130135225
EX_cobalt2_e,-9.833230025280608e-06
EX_cpgn_e,0.0
EX_cpgn_un_e,0.0
EX_crn__D_e,0.0
EX_crn_e,0.0
EX_cs1_e,0.0
EX_csn_e,0.0
EX_cu2_e,-0.00027614987654329704
EX_cu_e,0.0
EX_cyan_e,0.0
EX_cynt_e,0.0
EX_cys__D_e,0.0
EX_cys__L_e,0.0
EX_cytd_e,0.0
EX_dad_2_e,0.0
EX_damp_e,0.0
EX_dca_e,0.0
EX_dcmp_e,0.0
EX_dcyt_e,0.0
EX_ddca_e,0.0
EX_dgmp_e,0.0
EX_dgsn_e,0.0
EX_dha_e,0.0
EX_dhps_e,0.0
EX_dimp_e,0.0
EX_din_e,0.0
EX_dms_e,0.0
EX_dmso_e,0.0
EX_dopa_e,0.0
EX_doxrbcn_e,0.0
EX_dtmp_e,0.0
EX_dump_e,0.0
EX_duri_e,0.0
EX_dxylnt_e,0.0
EX_eca4colipa_e,0.0
EX_enlipa_e,0.0
EX_enter_e,0.0
EX_etha_e,0.0
EX_ethso3_e,0.0
EX_etoh_e,0.0
EX_f6p_e,0.0
EX_fad_e,0.0
EX_fald_e,0.0
EX_fe2_e,-0.003318305415614485
EX_fe3_e,-0.003043384692824348
EX_fe3dcit_e,0.0
EX_fe3dhbzs_e,0.0
EX_fe3hox_e,0.0
EX_fe3hox_un_e,0.0
EX_fecrm_e,0.0
EX_fecrm_un_e,0.0
EX_feenter_e,0.0
EX_feoxam_e,0.0
EX_feoxam_un_e,0.0
EX_fmn_e,0.0
EX_for_e,0.0
EX_fru_e,0.0
EX_frulys_e,0.0
EX_fruur_e,0.0
EX_fuc__L_e,0.0
EX_fum_e,0.0
EX_fusa_e,0.0
EX_g1p_e,0.0
EX_g3pc_e,0.0
EX_g3pe_e,0.0
EX_g3pg_e,0.0
EX_g3pi_e,0.0
EX_g3ps_e,0.0
EX_g6p_e,0.0
EX_gal1p_e,0.0
EX_gal_bD_e,0.0
EX_gal_e,0.0
EX_galct__D_e,0.0
EX_galctn__D_e,0.0
EX_galctn__L_e,0.0
EX_galt_e,0.0
EX_galur_e,0.0
EX_gam6p_e,0.0
EX_gam_e,0.0
EX_gbbtn_e,0.0
EX_gdp_e,0.0
EX_glc__D_e,-99.99999999999751
EX_glcn_e,0.0
EX_glcr_e,0.0
EX_glcur1p_e,0.0
EX_glcur_e,0.0
EX_gln__L_e,0.0
EX_glu__L_e,0.0
EX_gly_e,0.0
EX_glyald_e,0.0
EX_glyb_e,0.0
EX_glyc2p_e,0.0
EX_glyc3p_e,0.0
EX_glyc__R_e,0.0
EX_glyc_e,0.0026279307242562423
EX_glyclt_e,0.0
EX_gmp_e,0.0
EX_gsn_e,0.0
EX_gthox_e,0.0
EX_gthrd_e,0.0
EX_gtp_e,0.0
EX_gua_e,0.0
EX_h2_e,0.0
EX_h2o2_e,0.0
EX_h2o_e,106.40433600762017
EX_h2s_e,0.0
EX_h_e,93.54811230333975
EX_hacolipa_e,0.0
EX_halipa_e,0.0
EX_hdca_e,0.0
EX_hdcea_e,0.0
EX_hg2_e,0.0
EX_his__L_e,0.0
EX_hom__L_e,0.0
EX_hxa_e,0.0
EX_hxan_e,0.0
EX_idon__L_e,0.0
EX_ile__L_e,0.0
EX_imp_e,0.0
EX_indole_e,0.0
EX_inost_e,0.0
EX_ins_e,0.0
EX_isetac_e,0.0
EX_k_e,-0.07608052014143149
EX_lac__D_e,0.0
EX_lac__L_e,0.0
EX_lcts_e,0.0
EX_leu__L_e,0.0
EX_lipoate_e,0.0
EX_lys__L_e,0.0
EX_lyx__L_e,0.0
EX_mal__D_e,0.0
EX_mal__L_e,0.0
EX_malt_e,0.0
EX_malthx_e,0.0
EX_maltpt_e,0.0
EX_malttr_e,0.0
EX_maltttr_e,0.0
EX_man6p_e,0.0
EX_man_e,0.0
EX_manglyc_e,0.0
EX_melib_e,0.0
EX_meoh_e,8.194358354400506e-07
EX_mepn_e,0.0
EX_met__D_e,0.0
EX_met__L_e,0.0
EX_metglcur_e,0.0
EX_metsox_R__L_e,0.0
EX_metsox_S__L_e,0.0
EX_mg2_e,-0.0033814019749433687
EX_mincyc_e,0.0
EX_minohp_e,0.0
EX_mmet_e,0.0
EX_mn2_e,-0.00026959438985977663
EX_mnl_e,0.0
EX_mobd_e,-8.604076272120531e-06
EX_mso3_e,0.0
EX_mththf_e,0.0
EX_n2o_e,0.0
EX_na1_e,0.0
EX_nac_e,0.0
EX_nh4_e,-4.323903142457316
EX_ni2_e,-0.00012578340074004775
EX_nmn_e,0.0
EX_no2_e,0.0
EX_no3_e,0.0
